NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-12-14;2020-12-20;Si;;;1654.0953;891.4202;637;17377.7970;10004;2414;5.8408;116;4;83;517;120;514;82;8182;2022;0;0
CATALUNYA;GLOBAL;2020-12-14;2020-12-20;No;359.277;1.28936;278.6469;164.8695;12714;3226.6146;135382;113440;5.1822;1038;158;160;5159;7555;5052;7144;125822;109522;0;0
CATALUNYA;GLOBAL;2020-12-13;2020-12-19;--;;;0.0000;0.0000;321;0.0000;6141;304;3.1141;57;12;2;197;124;177;19;6009;285;0;0
CATALUNYA;GLOBAL;2020-12-13;2020-12-19;Si;;;1621.9090;887.2220;634;17020.9490;9911;2252;6.0972;115;4;85;519;115;524;87;8107;1914;0;0
CATALUNYA;GLOBAL;2020-12-13;2020-12-19;No;377.062;1.38063;273.1098;163.1189;12579;3181.1244;132344;112970;5.2194;991;151;153;5087;7492;4985;7121;122891;109053;0;0
CATALUNYA;GLOBAL;2020-12-12;2020-12-18;No;385.681;1.45295;265.4459;159.2805;12283;3207.0984;132487;114830;5.0661;968;153;150;4977;7306;4878;6974;123078;110868;0;0
CATALUNYA;GLOBAL;2020-12-12;2020-12-18;--;;;0.0000;0.0000;315;0.0000;5684;309;3.1550;60;10;2;186;129;166;18;5544;288;0;0
CATALUNYA;GLOBAL;2020-12-12;2020-12-18;Si;;;1621.9090;930.6035;665;17247.6525;10146;2179;6.2140;122;4;85;537;128;541;96;8374;1877;0;0
CATALUNYA;GLOBAL;2020-12-11;2020-12-17;--;;;0.0000;0.0000;319;0.0000;5478;295;3.3167;58;9;2;192;127;171;15;5328;280;0;0
CATALUNYA;GLOBAL;2020-12-11;2020-12-17;Si;;;1599.5186;925.0059;661;16932.7866;10163;1937;6.4446;129;4;89;525;136;544;104;8378;1677;0;0
CATALUNYA;GLOBAL;2020-12-11;2020-12-17;No;393.686;1.56257;251.9467;153.9768;11874;3169.7648;131764;112674;4.9407;951;155;139;4863;7011;4749;6679;122252;109050;0;0
CATALUNYA;GLOBAL;2020-12-10;2020-12-16;No;377.471;1.56289;241.5208;150.2292;11585;3166.8341;132390;111822;4.8058;915;148;150;4822;6763;4673;6426;122543;108407;0;0
CATALUNYA;GLOBAL;2020-12-10;2020-12-16;--;;;0.0000;0.0000;306;0.0000;4936;292;3.3623;44;8;4;176;130;157;13;4775;281;0;0
CATALUNYA;GLOBAL;2020-12-10;2020-12-16;Si;;;1556.1370;938.9999;671;15448.0191;9441;1598;7.0711;126;3;96;548;123;559;89;7812;1352;0;0
CATALUNYA;GLOBAL;2020-12-09;2020-12-15;--;;;0.0000;0.0000;286;0.0000;4541;285;3.4949;40;9;4;154;132;140;23;4386;278;0;0
CATALUNYA;GLOBAL;2020-12-09;2020-12-15;Si;;;1467.9746;897.0178;641;14959.6271;9172;1518;7.2731;120;3;106;493;148;526;120;7629;1253;0;0
CATALUNYA;GLOBAL;2020-12-09;2020-12-15;No;356.651;1.53865;231.7951;148.8027;11475;3110.6975;128725;111158;4.8011;904;157;152;4814;6661;4574;6326;118952;108080;0;0
CATALUNYA;GLOBAL;2020-12-08;2020-12-14;No;319.649;1.43907;222.1213;127.0042;9794;2592.1507;106321;93574;4.8766;847;139;153;4057;5737;3801;5432;98173;91158;0;0
CATALUNYA;GLOBAL;2020-12-08;2020-12-14;--;;;0.0000;0.0000;236;0.0000;3747;233;3.3568;44;8;5;122;114;109;20;3616;227;0;0
CATALUNYA;GLOBAL;2020-12-08;2020-12-14;Si;;;1342.0282;703.9001;503;12488.2799;7548;1376;6.9238;120;1;106;366;137;399;109;6241;1096;0;0
CATALUNYA;GLOBAL;2020-12-07;2020-12-13;No;288.643;1.37053;210.6061;113.7773;8774;2454.7853;100844;88458;4.6636;804;135;163;3729;5045;3578;4779;92948;86249;0;0
CATALUNYA;GLOBAL;2020-12-07;2020-12-13;--;;;0.0000;0.0000;219;0.0000;3583;225;3.3787;44;8;6;117;102;106;18;3452;218;0;0
CATALUNYA;GLOBAL;2020-12-07;2020-12-13;Si;;;1319.6378;762.6751;545;12691.1935;7796;1273;7.1887;115;0;105;407;138;425;113;6466;1018;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;--;;;0.0000;0.0000;197;0.0000;3538;221;3.3158;46;8;6;110;87;102;18;3405;214;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;Si;;;1339.2294;734.6870;525;12790.5512;7801;1339;6.7848;112;0;114;399;126;406;107;6476;1085;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;No;259.997;1.25358;207.4031;109.9908;8482;2439.8207;99924;88224;4.5502;800;131;154;3677;4805;3547;4556;92058;86023;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;No;234.703;1.14552;204.8874;106.1654;8187;2409.0228;97493;88280;4.4508;820;124;152;3567;4620;3437;4392;89769;86133;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;--;;;0.0000;0.0000;180;0.0000;3514;219;3.1649;41;8;6;105;75;95;19;3388;214;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;Si;;;1333.6318;691.3055;494;12519.0668;7650;1296;6.5704;110;0;113;381;113;389;98;6368;1044;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;--;;;0.0000;0.0000;171;0.0000;3446;215;3.3673;40;7;6;110;61;99;20;3323;211;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;Si;;;1381.2116;674.5126;482;12674.4007;7714;1343;6.2918;105;1;114;373;109;382;98;6575;1054;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;No;195.222;0.977894;199.6356;97.9699;7555;2347.9067;93808;87252;4.2264;811;125;165;3339;4216;3252;3987;86160;85122;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;No;182.753;0.942743;193.8520;91.2916;7040;2319.9356;89764;89139;3.9746;829;131;180;3208;3832;3115;3631;82619;87109;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;--;;;0.0000;0.0000;171;0.0000;3605;218;3.3568;44;7;4;115;56;104;20;3482;212;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;Si;;;1386.8092;617.1370;441;12635.2173;7764;1265;5.7506;106;1;116;332;109;338;101;6638;996;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;No;175.954;0.944837;186.2271;82.9923;6400;2340.9171;91583;88938;3.6875;814;124;189;3012;3388;3043;3269;84213;86958;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;--;;;0.0000;0.0000;176;0.0000;3643;227;3.5256;51;7;3;124;52;112;20;3524;220;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;Si;;;1342.0282;570.9567;408;12952.8820;7953;1303;5.1014;103;2;110;328;80;323;72;6743;1000;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;--;;;0.0000;0.0000;214;0.0000;4215;267;3.6078;48;6;1;150;64;134;22;4066;258;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;Si;;;1522.5513;638.1281;456;15187.7300;9479;1374;5.0570;106;2;114;362;94;372;89;8012;1104;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;No;195.099;0.980459;198.9872;95.1170;7335;2756.2033;107975;104571;3.6212;850;137;203;3474;3861;3555;3743;99238;102300;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;No;199.396;0.985356;202.3587;96.8287;7467;2785.8861;110475;104360;3.6249;866;139;207;3522;3945;3543;3838;101540;102078;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;--;;;0.0000;0.0000;216;0.0000;4152;271;3.5924;51;6;1;145;71;126;27;3996;263;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;Si;;;1425.9925;556.9627;398;15103.7657;9464;1329;4.6947;101;3;123;311;87;340;86;7992;1082;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;--;;;0.0000;0.0000;216;0.0000;4213;275;3.5408;48;7;1;143;73;125;28;4054;267;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;Si;;;1424.5931;604.5424;432;14979.2188;9436;1268;4.9237;104;3;118;327;105;342;100;7953;1024;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;No;202.305;0.995525;203.2146;97.4123;7512;2783.2147;111118;103511;3.6298;872;144;225;3545;3967;3541;3842;102143;101256;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;No;206.104;1.00785;204.4984;98.7220;7613;2750.6532;112898;99220;3.7201;843;140;233;3600;4013;3607;3868;103871;97066;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;--;;;0.0000;0.0000;235;0.0000;4116;269;3.9262;49;7;2;156;79;137;29;3967;261;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;Si;;;1456.7794;642.3263;459;15088.3723;9443;1339;5.3783;112;3;132;351;108;375;107;7864;1098;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;No;212.607;1.02101;208.2331;101.6656;7840;2654.4858;114534;90168;3.9520;825;132;234;3795;4045;3785;3868;105451;88196;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;--;;;0.0000;0.0000;233;0.0000;4028;256;3.8220;47;8;4;152;81;130;28;3886;248;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;Si;;;1567.3323;706.6989;505;15096.7687;9596;1192;5.9878;113;3;128;395;110;424;107;7869;999;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;--;;;0.0000;0.0000;254;0.0000;3825;241;4.5339;46;7;5;174;80;152;26;3693;233;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;Si;;;1656.8941;769.6721;550;14320.0996;9095;1138;6.4793;111;4;126;410;140;432;112;7464;932;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;No;214.967;1.01483;211.8251;102.5604;7909;2527.6111;116887;78031;4.1932;822;140;225;3836;4073;3881;3830;107657;76234;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;No;218.136;0.99743;218.6979;103.2347;7961;2425.9065;117083;69992;4.3353;844;148;225;3889;4072;3889;3768;108281;68340;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;--;;;0.0000;0.0000;261;0.0000;3698;221;4.4697;43;6;5;174;87;147;22;3567;214;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;Si;;;1728.2637;771.0715;551;13498.6495;8629;1017;7.9401;110;4;141;403;148;504;122;7029;855;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;--;;;0.0000;0.0000;254;0.0000;3630;220;4.5186;43;9;5;171;83;145;23;3504;214;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;Si;;;1824.8226;884.4232;632;13687.5690;8728;1053;7.8805;106;5;130;490;142;508;117;7046;885;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;No;222.271;0.971686;228.7477;103.8701;8010;2370.6129;119341;63470;4.4825;880;162;208;3966;4044;3960;3766;110481;61877;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;No;229.603;0.948616;242.0395;105.5300;8138;2364.5829;120924;61422;4.6138;912;166;214;4103;4035;4158;3771;112019;59836;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;--;;;0.0000;0.0000;262;0.0000;3645;243;4.6468;46;7;4;177;85;153;22;3532;234;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;Si;;;1858.4083;869.0297;621;13852.6987;8769;1130;7.4060;102;4;125;483;138;482;109;7036;944;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;No;224.706;0.919469;244.3866;105.8023;8159;2355.9465;120538;61142;4.6390;931;170;210;4138;4021;4179;3765;111702;59540;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;--;;;0.0000;0.0000;269;0.0000;3640;252;4.7985;52;8;5;181;88;157;24;3529;243;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;Si;;;1823.4232;820.0506;586;13898.8790;8757;1175;7.2027;100;4;122;462;124;477;99;7028;969;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;--;;;0.0000;0.0000;273;0.0000;3680;250;4.9895;51;11;4;185;88;164;26;3567;241;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;Si;;;1851.4112;814.4530;582;13760.3380;8721;1112;6.9694;95;5;108;453;129;457;97;7049;900;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;No;216.894;0.871096;248.9901;105.7764;8157;2297.3721;117997;59166;4.7478;952;185;223;4159;3998;4184;3732;109157;57572;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;No;213.104;0.819672;259.9866;106.5674;8218;2254.9033;117861;56027;4.9583;998;187;235;4207;4011;4282;3818;108932;54429;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;--;;;0.0000;0.0000;293;0.0000;3719;259;5.4848;57;12;2;200;93;182;29;3598;249;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;Si;;;1926.9791;860.6333;615;13877.8880;8805;1112;7.0578;96;4;108;486;129;476;93;7151;911;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;--;;;0.0000;0.0000;278;0.0000;3770;260;4.9269;63;12;1;177;101;161;31;3645;252;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;Si;;;1987.1534;887.2220;634;14924.6421;9538;1127;7.2138;105;4;111;518;116;524;93;7627;926;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;No;218.05;0.795376;274.1472;109.2646;8426;2206.7029;116363;53808;5.3131;1021;184;235;4402;4024;4527;3950;107365;52185;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;No;229.884;0.789895;291.0309;115.4631;8904;2147.5838;115326;50286;5.8490;1048;179;240;4771;4133;4946;4101;105982;48693;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;--;;;0.0000;0.0000;277;0.0000;3854;261;5.0327;66;12;1;181;96;170;30;3721;253;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;Si;;;2064.1206;957.1922;684;15874.8373;10210;1134;6.3288;100;4;107;558;126;477;100;8180;937;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;Si;;;2169.0759;940.3993;672;15853.8462;10182;1147;7.0825;99;4;126;546;126;540;105;8170;937;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;No;246.887;0.791108;312.0773;124.8776;9630;2150.2421;117840;47977;6.3723;1075;175;262;5258;4372;5518;4341;108255;46462;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;--;;;0.0000;0.0000;289;0.0000;3897;257;5.3313;66;9;2;189;100;183;31;3766;248;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;--;;;0.0000;0.0000;310;0.0000;4000;254;5.6352;66;10;2;209;101;198;34;3869;248;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;Si;;;2250.2413;989.3785;707;15891.6301;10354;1002;7.5186;128;6;131;571;136;575;111;8309;815;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;No;269.381;0.794182;339.1925;136.5095;10527;2182.2072;120596;47686;6.7849;1110;181;277;5727;4800;5916;4735;110828;46152;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;No;275.527;0.797993;345.2742;138.5843;10687;2198.5204;121511;48029;6.8483;1128;192;281;5766;4921;5974;4859;111675;46511;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;--;;;0.0000;0.0000;312;0.0000;3970;248;5.6604;66;8;1;213;99;200;31;3839;242;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;Si;;;2274.0312;1003.3725;717;15862.2426;10402;933;7.6662;132;6;137;580;137;586;114;8365;766;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;--;;;0.0000;0.0000;314;0.0000;3899;256;5.5611;64;7;2;218;96;196;27;3761;249;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;Si;;;2413.9716;1036.9582;741;16241.4811;10660;946;7.6570;133;6;145;610;131;611;107;8601;776;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;No;287.324;0.804982;356.9321;143.2137;11044;2228.9682;123225;48663;6.9946;1175;194;279;5976;5068;6218;5005;113323;47129;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;No;307.236;0.798727;384.6567;153.4192;11831;2305.2823;127626;50147;7.2222;1251;211;275;6470;5361;6678;5325;117654;48541;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;--;;;0.0000;0.0000;336;0.0000;3801;279;5.7643;70;9;3;222;114;192;35;3668;270;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;Si;;;2413.9716;1066.3457;762;16528.3589;10787;1024;7.6955;142;7;155;599;163;602;131;8675;850;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;Si;;;2486.7406;1099.9314;786;16387.0191;10621;1089;8.0159;147;8;157;626;160;627;139;8647;909;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;No;326.423;0.788431;414.0153;164.8825;12715;2351.6932;129815;51537;7.5570;1312;230;293;7002;5713;7137;5700;119991;49878;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;--;;;0.0000;0.0000;347;0.0000;3634;295;6.2054;65;7;3;236;111;198;37;3505;282;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;--;;;0.0000;0.0000;381;0.0000;3626;303;6.9393;67;11;3;262;119;221;42;3501;289;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;Si;;;2544.1162;1106.9284;791;16585.7344;10728;1124;8.0512;161;7;159;647;144;657;123;8778;910;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;No;344.151;0.77794;442.3883;175.5678;13539;2436.7345;134591;53319;7.7603;1400;248;296;7444;6095;7625;6071;124921;51568;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;No;367.089;0.771741;475.6631;187.1997;14436;2508.8600;137742;55730;8.0843;1488;276;300;8044;6392;8278;6439;128255;53790;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;--;;;0.0000;0.0000;427;0.0000;3658;320;7.5398;76;14;2;291;136;242;47;3526;307;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;Si;;;2674.2607;1228.6765;878;17500.9445;11405;1101;8.5175;166;7;157;715;163;737;134;9340;886;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;--;;;0.0000;0.0000;448;0.0000;3507;325;8.0641;82;16;2;289;159;242;55;3371;312;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;Si;;;2812.8017;1260.8628;901;18223.0369;11807;1215;8.1374;149;6;162;722;179;715;147;9610;983;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;No;397.376;0.770741;515.5772;202.6829;15630;2569.7557;141166;57002;8.4473;1522;289;301;8711;6919;8838;6936;131698;55036;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;No;408.092;0.772712;528.1298;206.6899;15939;2584.4480;142096;57205;8.5827;1571;288;308;8884;7055;9070;7055;132661;55216;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;--;;;0.0000;0.0000;447;0.0000;3482;330;8.1605;83;18;2;286;161;241;58;3347;317;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;Si;;;2882.7719;1270.6586;908;18362.9773;11891;1231;8.1602;150;6;171;724;184;724;148;9690;996;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;--;;;0.0000;0.0000;458;0.0000;3597;328;8.3907;98;19;1;294;164;254;63;3462;316;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;Si;;;2941.5469;1377.0133;984;18423.1517;11914;1251;8.8241;159;7;166;799;185;798;149;9712;1020;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;No;423.843;0.777396;545.2081;213.7183;16481;2637.0184;145718;57637;8.6987;1614;312;314;9256;7225;9494;7193;136205;55629;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;--;;;0.0000;0.0000;466;0.0000;3720;318;8.7001;100;15;0;314;152;277;61;3576;309;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;Si;;;2970.9343;1347.6259;963;18232.8328;11478;1551;8.7520;153;8;168;782;181;781;144;9291;1278;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;No;458.332;0.792549;578.3013;231.2375;17832;2770.8177;154174;59499;9.0256;1651;323;316;10164;7668;10588;7627;144442;57372;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;No;494.506;0.816646;605.5332;249.1327;19212;2911.6584;163244;61290;9.2720;1680;317;325;11089;8123;11665;8045;153522;59054;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;--;;;0.0000;0.0000;534;0.0000;4090;317;9.0012;106;16;0;363;171;320;63;3945;310;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;Si;;;2926.1534;1386.8092;991;19150.8417;12064;1621;8.5707;145;7;171;784;207;795;159;9785;1346;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;--;;;0.0000;0.0000;568;0.0000;4336;321;8.9135;107;15;1;392;176;343;59;4199;311;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;Si;;;2956.9403;1437.1877;1027;19569.2634;12194;1790;8.7698;165;8;161;802;225;821;177;9885;1495;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;No;536.14;0.839401;638.7172;266.8205;20576;3041.4508;172124;62419;9.5731;1724;328;343;12085;8491;12830;8455;162215;60127;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;No;579.059;0.862887;671.0713;288.4634;22245;3135.7379;179211;62603;9.9909;1754;302;348;13235;9010;14037;8908;169268;60391;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;--;;;0.0000;0.0000;594;0.0000;4419;324;9.0436;112;14;1;410;184;357;60;4298;313;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;Si;;;2931.7510;1445.5841;1033;19110.2590;11547;2109;8.5366;181;8;165;783;250;759;186;9305;1765;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;Si;;;3014.3159;1551.9388;1109;18495.9207;10855;2362;9.7835;196;7;161;829;280;838;215;8833;1930;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;No;619.372;0.8815;702.6343;312.8942;24129;3179.3737;183033;62146;10.4161;1826;316;346;14626;9503;15037;9260;173290;59975;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;--;;;0.0000;0.0000;625;0.0000;4575;315;9.1215;119;17;2;437;188;375;59;4453;305;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;--;;;0.0000;0.0000;643;0.0000;4616;307;9.2009;121;16;2;451;192;385;56;4496;297;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;Si;;;3064.6944;1612.1132;1152;18662.4497;10963;2373;9.9502;198;7;152;870;282;859;221;8916;1938;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;No;644.307;0.899848;716.0168;321.4399;24788;3221.5572;186870;61562;10.5117;1844;315;341;15217;9571;15570;9281;176999;59413;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;No;671.846;0.922735;728.1026;331.4897;25563;3282.9586;192105;61062;10.6666;1859;296;337;15965;9598;16405;9307;182154;58898;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;--;;;0.0000;0.0000;641;0.0000;4762;304;8.8372;122;15;2;447;194;383;54;4651;294;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;Si;;;3012.9164;1564.5335;1118;19247.4006;11317;2437;9.4084;200;7;163;823;295;826;230;9220;2004;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;--;;;0.0000;0.0000;662;0.0000;4995;285;8.5770;121;17;2;465;197;392;51;4891;274;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;Si;;;3122.0699;1623.3084;1160;19912.1174;11751;2478;9.2970;211;6;167;865;295;858;233;9714;2021;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;No;710.943;0.944213;752.9484;347.0638;26764;3347.4982;199631;58513;10.9233;1877;309;343;17161;9603;17614;9300;189848;56543;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;No;738.067;0.950937;776.1474;356.4004;27484;3402.1435;207300;55058;11.0575;1940;362;319;18051;9433;18618;9114;197479;53318;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;--;;;0.0000;0.0000;653;0.0000;4991;262;8.5003;122;23;2;458;195;386;51;4888;253;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;Si;;;3288.5990;1539.3442;1100;19139.6465;11266;2411;8.9636;211;9;149;812;288;786;219;9254;1958;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;--;;;0.0000;0.0000;690;0.0000;4981;240;8.6294;126;22;1;484;206;390;52;4886;236;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;Si;;;3471.9209;1519.7525;1086;18392.3648;10818;2325;9.0726;183;10;145;801;285;781;208;8988;1913;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;No;760.75;0.953665;797.7125;371.8967;28679;3420.1165;212639;51105;11.3574;1940;353;301;19420;9259;19824;8868;203080;49549;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;--;;;0.0000;0.0000;698;0.0000;5083;207;8.8649;121;20;1;505;193;410;50;4984;205;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;Si;;;3501.3084;1486.1668;1062;19010.9013;11708;1877;8.7484;170;14;129;825;237;816;180;9839;1546;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;No;773.877;0.959082;806.8935;382.6079;29505;3431.8911;219026;45626;11.6048;1971;372;286;20713;8792;21201;8275;209771;44228;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;No;779.808;0.970723;803.3274;389.7400;30055;3439.6327;225118;40131;11.7171;1952;369;281;21940;8115;22229;7640;215968;38950;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;--;;;0.0000;0.0000;737;0.0000;5242;173;9.2140;123;15;1;555;182;447;43;5148;170;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;Si;;;3459.3263;1462.3770;1045;18745.0146;11965;1430;8.9730;169;15;123;860;185;879;138;10127;1207;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;--;;;0.0000;0.0000;732;0.0000;5217;171;9.2421;128;17;2;556;176;446;43;5123;168;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;Si;;;3397.7525;1452.5812;1038;18964.7210;12146;1406;8.8724;181;15;113;849;189;879;140;10296;1189;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;No;799.471;0.993596;804.6242;394.5769;30428;3452.4706;226499;39740;11.8685;1957;367;267;22417;8011;22839;7544;217418;38579;0;0
